Order Date,Order ID,Product Name,Category,City,Country,Customer Name,Discount,Postal Code,Manufacturer,Profit,Profit Ratio,Quantity,Region,Sales,Segment,Ship Date,Ship Mode,State,Sub-Category,Year,Revenue,Running Total
2018-09-03,CA-2018-161067,Global Low Back Tilter Chair,Furniture,New York City,United States,Katrina Bavinger,0.1,10035.0,Global,-8.0,-0.04,2.0,East,182.0,Home Office,2018-09-06,Second Class,New York,Chairs,2018,364.0,871263.0
2018-11-02,CA-2018-120061,Office Star Flex Back Scooter Chair with White Frame,Furniture,Springfield,United States,Sharelle Roach,0.3,45503.0,Office Star,-36.0,-0.23,2.0,East,155.0,Home Office,2018-11-07,Second Class,Ohio,Chairs,2018,310.0,871573.0
2018-07-03,US-2018-111024,"Bevis Round Conference Table Top, X-Base",Furniture,Lancaster,United States,Sam Zeldin,0.4,43130.0,Bevis,-104.0,-0.48,2.0,East,215.0,Home Office,2018-07-06,Second Class,Ohio,Tables,2018,430.0,872003.0
2018-10-04,CA-2018-163818,24-Hour Round Wall Clock,Furniture,Clinton,United States,Paul Stevenson,0.0,20735.0,Other,9.0,0.43,1.0,East,20.0,Home Office,2018-10-08,Standard Class,Maryland,Furnishings,2018,20.0,872023.0
2018-03-11,US-2018-133081,"Executive Impressions 16-1/2"" Circular Wall Clock",Furniture,Cambridge,United States,Paul Van Hugh,0.0,2138.0,Executive Impressions,12.0,0.44,1.0,East,27.0,Home Office,2018-03-15,Standard Class,Massachusetts,Furnishings,2018,27.0,872050.0
2018-12-23,CA-2018-110625,DAX Wood Document Frame,Furniture,Danbury,United States,Julia Barnett,0.0,6810.0,DAX,10.0,0.36,2.0,East,27.0,Home Office,2018-12-30,Standard Class,Connecticut,Furnishings,2018,54.0,872104.0
2018-08-21,CA-2018-112956,"DAX Executive Solid Wood Document Frame, Desktop or Hang, Mahogany, 5 x 7",Furniture,Columbia,United States,Tracy Hopkins,0.0,21044.0,DAX,9.0,0.34,2.0,East,25.0,Home Office,2018-08-27,Standard Class,Maryland,Furnishings,2018,50.0,872154.0
2018-12-01,CA-2018-143245,Global Comet Stacking Armless Chair,Furniture,Fairfield,United States,Alan Dominguez,0.0,6824.0,Global,251.0,0.28,3.0,East,897.0,Home Office,2018-12-06,Standard Class,Connecticut,Chairs,2018,2691.0,874845.0
2018-08-21,CA-2018-112956,"Seth Thomas 12"" Clock w/ Goldtone Case",Furniture,Columbia,United States,Tracy Hopkins,0.0,21044.0,Seth Thomas,31.0,0.34,4.0,East,92.0,Home Office,2018-08-27,Standard Class,Maryland,Furnishings,2018,368.0,875213.0
2018-07-17,US-2018-105046,DAX Solid Wood Frames,Furniture,Rome,United States,Bill Eplett,0.0,13440.0,DAX,14.0,0.37,4.0,East,39.0,Home Office,2018-07-23,Standard Class,New York,Furnishings,2018,156.0,875369.0
2018-11-28,CA-2018-117702,"Eldon Image Series Desk Accessories, Burgundy",Furniture,Baltimore,United States,Lindsay Shagiari,0.0,21215.0,Eldon,8.0,0.36,5.0,East,21.0,Home Office,2018-12-04,Standard Class,Maryland,Furnishings,2018,105.0,875474.0
2018-11-28,CA-2018-117702,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,Furniture,Baltimore,United States,Lindsay Shagiari,0.0,21215.0,Luxo,273.0,0.26,5.0,East,1049.0,Home Office,2018-12-04,Standard Class,Maryland,Furnishings,2018,5245.0,880719.0
2018-06-27,CA-2018-123638,"Situations Contoured Folding Chairs, 4/Set",Furniture,Watertown,United States,Michelle Arnett,0.1,13601.0,Other,32.0,0.17,3.0,East,192.0,Home Office,2018-07-04,Standard Class,New York,Chairs,2018,576.0,881295.0
2018-03-10,CA-2018-144638,Westinghouse Clip-On Gooseneck Lamps,Furniture,Chester,United States,Mick Hernandez,0.2,19013.0,Westinghouse,1.0,0.08,1.0,East,7.0,Home Office,2018-03-14,Standard Class,Pennsylvania,Furnishings,2018,7.0,881302.0
2018-03-10,CA-2018-144638,Howard Miller Distant Time Traveler Alarm Clock,Furniture,Chester,United States,Mick Hernandez,0.2,19013.0,Howard Miller,12.0,0.26,2.0,East,44.0,Home Office,2018-03-14,Standard Class,Pennsylvania,Furnishings,2018,88.0,881390.0
2018-04-22,CA-2018-169054,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",Furniture,Philadelphia,United States,Meg O'Connel,0.2,19140.0,Tenex,0.0,0.0,3.0,East,254.0,Home Office,2018-04-26,Standard Class,Pennsylvania,Furnishings,2018,762.0,882152.0
2018-12-14,CA-2018-151799,Bretford Rectangular Conference Table Tops,Furniture,Lawrence,United States,Ben Ferrer,0.3,1841.0,Bretford,-53.0,-0.1,2.0,East,527.0,Home Office,2018-12-18,Standard Class,Massachusetts,Tables,2018,1054.0,883206.0
2018-05-13,CA-2018-137785,Office Star - Mesh Screen back chair with Vinyl seat,Furniture,Philadelphia,United States,Mick Hernandez,0.3,19140.0,Office Star,-124.0,-0.27,5.0,East,458.0,Home Office,2018-05-17,Standard Class,Pennsylvania,Chairs,2018,2290.0,885496.0
2018-03-11,US-2018-141558,KI Adjustable-Height Table,Furniture,Philadelphia,United States,Marc Harrigan,0.4,19140.0,KI,-46.0,-0.3,3.0,East,155.0,Home Office,2018-03-16,Standard Class,Pennsylvania,Tables,2018,465.0,885961.0
2018-09-14,CA-2018-152975,Sensible Storage WireTech Storage Systems,Office Supplies,New York City,United States,Roger Barcio,0.0,10035.0,Other,4.0,0.05,1.0,East,71.0,Home Office,2018-09-16,First Class,New York,Storage,2018,71.0,886032.0
2018-04-04,CA-2018-144848,Premier Automatic Letter Opener,Office Supplies,New York City,United States,Darrin Sayre,0.0,10009.0,Other,7.0,0.03,1.0,East,240.0,Home Office,2018-04-05,First Class,New York,Supplies,2018,240.0,886272.0
2018-04-02,CA-2018-106355,Newell 318,Office Supplies,Meriden,United States,Alyssa Tate,0.0,6450.0,Newell,3.0,0.26,4.0,East,11.0,Home Office,2018-04-05,First Class,Connecticut,Art,2018,44.0,886316.0
2018-04-04,CA-2018-140536,Newell 326,Office Supplies,New York City,United States,Tom Ashbrook,0.0,10035.0,Newell,2.0,0.29,4.0,East,7.0,Home Office,2018-04-05,First Class,New York,Art,2018,28.0,886344.0
2018-09-14,CA-2018-152975,Bulldog Table or Wall-Mount Pencil Sharpener,Office Supplies,New York City,United States,Roger Barcio,0.0,10035.0,Bulldog,9.0,0.29,5.0,East,30.0,Home Office,2018-09-16,First Class,New York,Art,2018,150.0,886494.0
2018-10-22,CA-2018-127180,Globe Weis Peel & Seel First Class Envelopes,Office Supplies,New York City,United States,Tom Ashbrook,0.0,10024.0,Global,29.0,0.45,5.0,East,64.0,Home Office,2018-10-24,First Class,New York,Envelopes,2018,320.0,886814.0
2018-08-27,US-2018-139465,Iris Project Case,Office Supplies,New York City,United States,Mathew Reese,0.0,10024.0,Iris,17.0,0.26,8.0,East,64.0,Home Office,2018-08-30,First Class,New York,Storage,2018,512.0,887326.0
2018-04-20,US-2018-166324,Tennsco 6- and 18-Compartment Lockers,Office Supplies,Cleveland,United States,Brad Eason,0.2,44105.0,Tennsco,-21.0,-0.03,4.0,East,849.0,Home Office,2018-04-21,First Class,Ohio,Storage,2018,3396.0,890722.0
2018-08-27,US-2018-139465,DXL Angle-View Binders with Locking Rings by Samsill,Office Supplies,New York City,United States,Mathew Reese,0.2,10024.0,DXL,12.0,0.31,6.0,East,37.0,Home Office,2018-08-30,First Class,New York,Binders,2018,222.0,890944.0
2018-07-30,CA-2018-155740,GBC ProClick Punch Binding System,Office Supplies,Lakewood,United States,Tony Chapman,0.7,44107.0,GBC,-54.0,-0.7,4.0,East,77.0,Home Office,2018-08-02,First Class,Ohio,Binders,2018,308.0,891252.0
2018-04-20,US-2018-166324,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",Office Supplies,Cleveland,United States,Brad Eason,0.7,44105.0,Wilson Jones,-6.0,-0.73,5.0,East,9.0,Home Office,2018-04-21,First Class,Ohio,Binders,2018,45.0,891297.0
2018-02-17,CA-2018-109085,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",Office Supplies,Troy,United States,Christine Kargatis,0.7,45373.0,Acco,-5.0,-0.83,5.0,East,6.0,Home Office,2018-02-20,First Class,Ohio,Binders,2018,30.0,891327.0
2018-10-20,CA-2018-104822,Avery 478,Office Supplies,New York City,United States,Rick Bensley,0.0,10024.0,Avery,12.0,0.49,5.0,East,25.0,Home Office,2018-10-20,Same Day,New York,Labels,2018,125.0,891452.0
2018-09-29,CA-2018-121300,Xerox 1928,Office Supplies,Mentor,United States,Maureen Gastineau,0.2,44060.0,Xerox,3.0,0.31,2.0,East,8.0,Home Office,2018-09-29,Same Day,Ohio,Paper,2018,16.0,891468.0
2018-09-29,CA-2018-121300,Xerox 227,Office Supplies,Mentor,United States,Maureen Gastineau,0.2,44060.0,Xerox,5.0,0.35,3.0,East,16.0,Home Office,2018-09-29,Same Day,Ohio,Paper,2018,48.0,891516.0
2018-11-30,US-2018-120089,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,Office Supplies,Toledo,United States,Max Ludwig,0.2,43615.0,Kensington,83.0,0.13,4.0,East,664.0,Home Office,2018-11-30,Same Day,Ohio,Appliances,2018,2656.0,894172.0
2018-11-19,CA-2018-143021,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",Office Supplies,New York City,United States,Anne Pryor,0.2,10011.0,Acco,18.0,0.31,7.0,East,58.0,Home Office,2018-11-19,Same Day,New York,Binders,2018,406.0,894578.0
2018-09-19,CA-2018-160801,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 9 1/2"" X 11""",Office Supplies,Philadelphia,United States,Frank Gastineau,0.7,19120.0,Acco,-3.0,-0.7,3.0,East,5.0,Home Office,2018-09-19,Same Day,Pennsylvania,Binders,2018,15.0,894593.0
2018-09-03,CA-2018-161067,Prang Drawing Pencil Set,Office Supplies,New York City,United States,Katrina Bavinger,0.0,10035.0,Prang,2.0,0.4,2.0,East,6.0,Home Office,2018-09-06,Second Class,New York,Art,2018,12.0,894605.0
2018-10-03,CA-2018-143035,"Quartet Alpha White Chalk, 12/Pack",Office Supplies,New York City,United States,Chuck Clark,0.0,10009.0,Quartet,3.0,0.47,3.0,East,7.0,Home Office,2018-10-05,Second Class,New York,Art,2018,21.0,894626.0
2018-09-03,CA-2018-161067,Xerox 189,Office Supplies,New York City,United States,Katrina Bavinger,0.0,10035.0,Xerox,201.0,0.48,4.0,East,419.0,Home Office,2018-09-06,Second Class,New York,Paper,2018,1676.0,896302.0
2018-11-08,CA-2018-143658,Panasonic KP-310 Heavy-Duty Electric Pencil Sharpener,Office Supplies,New York City,United States,Sharelle Roach,0.0,10035.0,Panasonic,33.0,0.3,5.0,East,110.0,Home Office,2018-11-13,Second Class,New York,Art,2018,550.0,896852.0
2018-01-12,US-2018-158512,Xerox 195,Office Supplies,Washington,United States,Dianna Arnett,0.0,20016.0,Xerox,19.0,0.48,6.0,East,40.0,Home Office,2018-01-17,Second Class,District of Columbia,Paper,2018,240.0,897092.0
2018-12-08,CA-2018-152436,"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16",Office Supplies,Cranston,United States,Carl Weiss,0.0,2920.0,Other,160.0,0.27,6.0,East,593.0,Home Office,2018-12-10,Second Class,Rhode Island,Storage,2018,3558.0,900650.0
2018-05-13,CA-2018-161655,GBC Twin Loop Wire Binding Elements,Office Supplies,Newark,United States,Carl Weiss,0.0,19711.0,GBC,150.0,0.5,9.0,East,300.0,Home Office,2018-05-18,Second Class,Delaware,Binders,2018,2700.0,903350.0
2018-07-03,US-2018-111024,"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book",Office Supplies,Lancaster,United States,Sam Zeldin,0.2,43130.0,Message Book,11.0,0.34,4.0,East,33.0,Home Office,2018-07-06,Second Class,Ohio,Paper,2018,132.0,903482.0
2018-07-03,US-2018-111024,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",Office Supplies,Lancaster,United States,Sam Zeldin,0.2,43130.0,Wirebound,11.0,0.36,6.0,East,31.0,Home Office,2018-07-06,Second Class,Ohio,Paper,2018,186.0,903668.0
2018-11-28,CA-2018-117702,BIC Brite Liner Grip Highlighters,Office Supplies,Baltimore,United States,Lindsay Shagiari,0.0,21215.0,BIC,1.0,0.45,1.0,East,2.0,Home Office,2018-12-04,Standard Class,Maryland,Art,2018,2.0,903670.0
2018-04-04,CA-2018-109211,Brown Kraft Recycled Envelopes,Office Supplies,New York City,United States,Penelope Sewall,0.0,10011.0,Other,8.0,0.5,1.0,East,17.0,Home Office,2018-04-10,Standard Class,New York,Envelopes,2018,17.0,903687.0
2018-07-31,CA-2018-147032,Avery Personal Creations Heavyweight Cards,Office Supplies,Wilmington,United States,Laurel Beltran,0.0,19805.0,Avery,6.0,0.48,1.0,East,12.0,Home Office,2018-08-04,Standard Class,Delaware,Paper,2018,12.0,903699.0
2018-12-14,CA-2018-151799,Safco Industrial Shelving,Office Supplies,Lawrence,United States,Ben Ferrer,0.0,1841.0,SAFCO,2.0,0.03,1.0,East,74.0,Home Office,2018-12-18,Standard Class,Massachusetts,Storage,2018,74.0,903773.0
2018-06-21,CA-2018-124744,Zipper Ring Binder Pockets,Office Supplies,Wheeling,United States,Eugene Hildebrand,0.0,26003.0,Other,3.0,0.49,2.0,East,6.0,Home Office,2018-06-25,Standard Class,West Virginia,Binders,2018,12.0,903785.0
2018-07-03,US-2018-129777,Xerox 1881,Office Supplies,Quincy,United States,Frank Merwin,0.0,2169.0,Xerox,12.0,0.47,2.0,East,25.0,Home Office,2018-07-09,Standard Class,Massachusetts,Paper,2018,50.0,903835.0
2018-02-17,CA-2018-132647,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",Office Supplies,Perth Amboy,United States,Gary Hansen,0.0,8861.0,Adams,6.0,0.49,2.0,East,12.0,Home Office,2018-02-23,Standard Class,New Jersey,Paper,2018,24.0,903859.0
2018-09-15,CA-2018-139822,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,Office Supplies,Waterbury,United States,Dean percer,0.0,6708.0,Eldon,11.0,0.28,2.0,East,39.0,Home Office,2018-09-21,Standard Class,Connecticut,Storage,2018,78.0,903937.0
2018-07-31,CA-2018-147032,"Black Avery Memo-Size 3-Ring Binder, 5 1/2"" x 8 1/2""",Office Supplies,Wilmington,United States,Laurel Beltran,0.0,19805.0,Avery,5.0,0.49,3.0,East,11.0,Home Office,2018-08-04,Standard Class,Delaware,Binders,2018,33.0,903970.0
2018-12-01,CA-2018-143245,Xerox 214,Office Supplies,Fairfield,United States,Alan Dominguez,0.0,6824.0,Xerox,9.0,0.48,3.0,East,19.0,Home Office,2018-12-06,Standard Class,Connecticut,Paper,2018,57.0,904027.0
2018-10-06,US-2018-136868,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages",Office Supplies,New York City,United States,Cyra Reiten,0.0,10035.0,Adams,8.0,0.45,3.0,East,17.0,Home Office,2018-10-12,Standard Class,New York,Paper,2018,51.0,904078.0
2018-11-30,CA-2018-105333,Fellowes Officeware Wire Shelving,Office Supplies,New York City,United States,Victor Preis,0.0,10011.0,Fellowes,5.0,0.02,3.0,East,269.0,Home Office,2018-12-04,Standard Class,New York,Storage,2018,807.0,904885.0
2018-10-06,US-2018-136868,Space Solutions HD Industrial Steel Shelving.,Office Supplies,New York City,United States,Cyra Reiten,0.0,10035.0,Space Solutions,10.0,0.03,3.0,East,345.0,Home Office,2018-10-12,Standard Class,New York,Storage,2018,1035.0,905920.0
2018-12-14,CA-2018-151799,Acme Office Executive Series Stainless Steel Trimmers,Office Supplies,Lawrence,United States,Ben Ferrer,0.0,1841.0,Acme,7.0,0.26,3.0,East,26.0,Home Office,2018-12-18,Standard Class,Massachusetts,Supplies,2018,78.0,905998.0
2018-08-11,CA-2018-100433,Xerox 226,Office Supplies,New York City,United States,Sanjit Jacobs,0.0,10009.0,Xerox,12.0,0.48,4.0,East,26.0,Home Office,2018-08-16,Standard Class,New York,Paper,2018,104.0,906102.0
2018-04-08,CA-2018-112333,Tennsco 16-Compartment Lockers with Coat Rack,Office Supplies,Plainfield,United States,Karen Ferguson,0.0,7060.0,Tennsco,622.0,0.24,4.0,East,2592.0,Home Office,2018-04-14,Standard Class,New Jersey,Storage,2018,10368.0,916470.0
2018-11-30,CA-2018-105333,"Iris 3-Drawer Stacking Bin, Black",Office Supplies,New York City,United States,Victor Preis,0.0,10011.0,Iris,2.0,0.02,4.0,East,84.0,Home Office,2018-12-04,Standard Class,New York,Storage,2018,336.0,916806.0
2018-04-08,CA-2018-112333,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,Office Supplies,Plainfield,United States,Karen Ferguson,0.0,7060.0,Other,10.0,0.25,5.0,East,42.0,Home Office,2018-04-14,Standard Class,New Jersey,Appliances,2018,210.0,917016.0
2018-07-31,CA-2018-147032,Fellowes PB200 Plastic Comb Binding Machine,Office Supplies,Wilmington,United States,Laurel Beltran,0.0,19805.0,Fellowes,391.0,0.46,5.0,East,850.0,Home Office,2018-08-04,Standard Class,Delaware,Binders,2018,4250.0,921266.0
2018-06-21,CA-2018-124744,Ibico Standard Transparent Covers,Office Supplies,Wheeling,United States,Eugene Hildebrand,0.0,26003.0,Ibico,40.0,0.49,5.0,East,82.0,Home Office,2018-06-25,Standard Class,West Virginia,Binders,2018,410.0,921676.0
2018-08-21,CA-2018-112956,Xerox 1888,Office Supplies,Columbia,United States,Tracy Hopkins,0.0,21044.0,Xerox,133.0,0.48,5.0,East,277.0,Home Office,2018-08-27,Standard Class,Maryland,Paper,2018,1385.0,923061.0
2018-07-17,US-2018-105046,Southworth 25% Cotton Premium Laser Paper and Envelopes,Office Supplies,Rome,United States,Bill Eplett,0.0,13440.0,Southworth,48.0,0.48,5.0,East,100.0,Home Office,2018-07-23,Standard Class,New York,Paper,2018,500.0,923561.0
2018-04-10,CA-2018-150623,Recycled Steel Personal File for Hanging File Folders,Office Supplies,Waterbury,United States,Dennis Bolton,0.0,6708.0,Other,72.0,0.25,5.0,East,286.0,Home Office,2018-04-14,Standard Class,Connecticut,Storage,2018,1430.0,924991.0
2018-09-22,CA-2018-102967,"Tenex Personal Project File with Scoop Front Design, Black",Office Supplies,Concord,United States,Michael Granlund,0.0,3301.0,Tenex,18.0,0.26,5.0,East,67.0,Home Office,2018-09-26,Standard Class,New Hampshire,Storage,2018,335.0,925326.0
2018-02-17,CA-2018-132647,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,Office Supplies,Perth Amboy,United States,Gary Hansen,0.0,8861.0,Fellowes,40.0,0.24,5.0,East,166.0,Home Office,2018-02-23,Standard Class,New Jersey,Storage,2018,830.0,926156.0
2018-08-06,CA-2018-151981,"Hunt PowerHouse Electric Pencil Sharpener, Blue",Office Supplies,Concord,United States,Gary Mitchum,0.0,3301.0,Hunt,68.0,0.3,6.0,East,228.0,Home Office,2018-08-12,Standard Class,New Hampshire,Art,2018,1368.0,927524.0
2018-12-14,CA-2018-151799,"Acco Banker's Clasps, 5 3/4""-Long",Office Supplies,Lawrence,United States,Ben Ferrer,0.0,1841.0,Acco,8.0,0.47,6.0,East,17.0,Home Office,2018-12-18,Standard Class,Massachusetts,Fasteners,2018,102.0,927626.0
2018-11-26,CA-2018-155607,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,Office Supplies,New York City,United States,Frank Gastineau,0.0,10009.0,Other,15.0,0.25,7.0,East,59.0,Home Office,2018-11-30,Standard Class,New York,Appliances,2018,413.0,928039.0
2018-03-19,US-2018-104955,Avery 506,Office Supplies,New York City,United States,Catherine Glotzbach,0.0,10024.0,Avery,13.0,0.46,7.0,East,29.0,Home Office,2018-03-24,Standard Class,New York,Labels,2018,203.0,928242.0
2018-08-06,CA-2018-151981,Avery 481,Office Supplies,Concord,United States,Gary Mitchum,0.0,3301.0,Avery,12.0,0.48,8.0,East,25.0,Home Office,2018-08-12,Standard Class,New Hampshire,Labels,2018,200.0,928442.0
2018-06-21,CA-2018-124744,Xerox 1908,Office Supplies,Wheeling,United States,Eugene Hildebrand,0.0,26003.0,Xerox,219.0,0.49,8.0,East,448.0,Home Office,2018-06-25,Standard Class,West Virginia,Paper,2018,3584.0,932026.0
2018-10-21,CA-2018-117422,"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set",Office Supplies,Lakewood,United States,Frank Carlisle,0.2,44107.0,Other,1.0,0.34,1.0,East,4.0,Home Office,2018-10-25,Standard Class,Ohio,Paper,2018,4.0,932030.0
2018-03-11,US-2018-141558,Desktop 3-Pocket Hot File,Office Supplies,Philadelphia,United States,Marc Harrigan,0.2,19140.0,Other,3.0,0.08,1.0,East,43.0,Home Office,2018-03-16,Standard Class,Pennsylvania,Storage,2018,43.0,932073.0
2018-10-21,CA-2018-117422,Avanti 1.7 Cu. Ft. Refrigerator,Office Supplies,Lakewood,United States,Frank Carlisle,0.2,44107.0,Avanti,16.0,0.1,2.0,East,162.0,Home Office,2018-10-25,Standard Class,Ohio,Appliances,2018,324.0,932397.0
2018-03-10,CA-2018-144638,Newell 337,Office Supplies,Chester,United States,Mick Hernandez,0.2,19013.0,Newell,1.0,0.11,2.0,East,5.0,Home Office,2018-03-14,Standard Class,Pennsylvania,Art,2018,10.0,932407.0
2018-11-11,CA-2018-143455,Xerox 222,Office Supplies,Springfield,United States,Max Ludwig,0.2,45503.0,Xerox,4.0,0.35,2.0,East,10.0,Home Office,2018-11-18,Standard Class,Ohio,Paper,2018,20.0,932427.0
2018-06-02,CA-2018-127705,Advantus Rolling Storage Box,Office Supplies,Lorain,United States,Alejandro Ballentine,0.2,44052.0,Advantus,2.0,0.09,2.0,East,27.0,Home Office,2018-06-06,Standard Class,Ohio,Storage,2018,54.0,932481.0
2018-06-22,CA-2018-165757,Plastic Stacking Crates & Casters,Office Supplies,Philadelphia,United States,Paul Lucas,0.2,19140.0,Other,1.0,0.08,2.0,East,9.0,Home Office,2018-06-28,Standard Class,Pennsylvania,Storage,2018,18.0,932499.0
2018-05-12,US-2018-106796,Newell 347,Office Supplies,Springfield,United States,Julie Prescott,0.2,45503.0,Newell,1.0,0.11,3.0,East,10.0,Home Office,2018-05-19,Standard Class,Ohio,Art,2018,30.0,932529.0
2018-07-23,CA-2018-125367,Wilson Jones âSnapâ Scratch Pad Binder Tool for Ring Binders,Office Supplies,New York City,United States,Nathan Mautz,0.2,10011.0,Wilson Jones,4.0,0.31,3.0,East,14.0,Home Office,2018-07-30,Standard Class,New York,Binders,2018,42.0,932571.0
2018-10-20,CA-2018-158722,Xerox 1887,Office Supplies,Philadelphia,United States,Matt Abelman,0.2,19120.0,Xerox,16.0,0.35,3.0,East,46.0,Home Office,2018-10-26,Standard Class,Pennsylvania,Paper,2018,138.0,932709.0
2018-11-26,CA-2018-155607,Binding Machine Supplies,Office Supplies,New York City,United States,Frank Gastineau,0.2,10009.0,Other,33.0,0.35,4.0,East,93.0,Home Office,2018-11-30,Standard Class,New York,Binders,2018,372.0,933081.0
2018-12-16,CA-2018-104381,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",Office Supplies,Rochester,United States,Ross DeVincentis,0.2,14609.0,Acco,10.0,0.31,4.0,East,33.0,Home Office,2018-12-23,Standard Class,New York,Binders,2018,132.0,933213.0
2018-09-16,CA-2018-134173,Xerox 231,Office Supplies,Philadelphia,United States,Adam Bellavance,0.2,19143.0,Xerox,7.0,0.35,4.0,East,21.0,Home Office,2018-09-21,Standard Class,Pennsylvania,Paper,2018,84.0,933297.0
2018-12-01,CA-2018-144862,Quality Park Security Envelopes,Office Supplies,Philadelphia,United States,Erica Hernandez,0.2,19143.0,Other,35.0,0.34,5.0,East,105.0,Home Office,2018-12-05,Standard Class,Pennsylvania,Envelopes,2018,525.0,933822.0
2018-07-21,US-2018-160465,Letter Size File,Office Supplies,Cleveland,United States,Sean Wendt,0.2,44105.0,Other,25.0,0.11,7.0,East,222.0,Home Office,2018-07-26,Standard Class,Ohio,Storage,2018,1554.0,935376.0
2018-03-11,US-2018-141558,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",Office Supplies,Philadelphia,United States,Marc Harrigan,0.7,19140.0,Avery,-9.0,-0.7,1.0,East,12.0,Home Office,2018-03-16,Standard Class,Pennsylvania,Binders,2018,12.0,935388.0
2018-12-26,CA-2018-112487,Acco Economy Flexible Poly Round Ring Binder,Office Supplies,Columbus,United States,Tracy Collins,0.7,43229.0,Acco,-3.0,-0.83,2.0,East,3.0,Home Office,2018-12-30,Standard Class,Ohio,Binders,2018,6.0,935394.0
2018-07-21,US-2018-160465,Vinyl Sectional Post Binders,Office Supplies,Cleveland,United States,Sean Wendt,0.7,44105.0,Other,-23.0,-0.67,3.0,East,34.0,Home Office,2018-07-26,Standard Class,Ohio,Binders,2018,102.0,935496.0
2018-06-22,CA-2018-165757,GBC Plasticlear Binding Covers,Office Supplies,Philadelphia,United States,Paul Lucas,0.7,19140.0,GBC,-8.0,-0.73,3.0,East,10.0,Home Office,2018-06-28,Standard Class,Pennsylvania,Binders,2018,30.0,935526.0
2018-10-21,CA-2018-117422,"SlimView Poly Binder, 3/8""",Office Supplies,Lakewood,United States,Frank Carlisle,0.7,44107.0,Other,-5.0,-0.8,4.0,East,6.0,Home Office,2018-10-25,Standard Class,Ohio,Binders,2018,24.0,935550.0
2018-06-22,CA-2018-165757,Wilson Jones Century Plastic Molded Ring Binders,Office Supplies,Philadelphia,United States,Paul Lucas,0.7,19140.0,Wilson Jones,-24.0,-0.77,5.0,East,31.0,Home Office,2018-06-28,Standard Class,Pennsylvania,Binders,2018,155.0,935705.0
2018-04-04,CA-2018-144848,Panasonic KX - TS880B Telephone,Technology,New York City,United States,Darrin Sayre,0.0,10009.0,Panasonic,11.0,0.27,1.0,East,41.0,Home Office,2018-04-05,First Class,New York,Phones,2018,41.0,935746.0
2018-10-22,CA-2018-127180,i.Sound Portable Power - 8000 mAh,Technology,New York City,United States,Tom Ashbrook,0.0,10024.0,Other,1.0,0.01,1.0,East,53.0,Home Office,2018-10-24,First Class,New York,Phones,2018,53.0,935799.0
2018-04-04,CA-2018-144848,LG Electronics Tone+ HBS-730 Bluetooth Headset,Technology,New York City,United States,Darrin Sayre,0.0,10009.0,LG,33.0,0.28,2.0,East,119.0,Home Office,2018-04-05,First Class,New York,Phones,2018,238.0,936037.0
2018-08-27,US-2018-139465,GE 30522EE2,Technology,New York City,United States,Mathew Reese,0.0,10024.0,Other,101.0,0.29,3.0,East,348.0,Home Office,2018-08-30,First Class,New York,Phones,2018,1044.0,937081.0
2018-09-14,CA-2018-152975,Wilson SignalBoost 841262 DB PRO Amplifier Kit,Technology,New York City,United States,Roger Barcio,0.0,10035.0,Other,324.0,0.3,3.0,East,1080.0,Home Office,2018-09-16,First Class,New York,Phones,2018,3240.0,940321.0
2018-10-22,CA-2018-127180,Polycom CX600 IP Phone VoIP phone,Technology,New York City,United States,Tom Ashbrook,0.0,10024.0,Polycom,648.0,0.27,8.0,East,2400.0,Home Office,2018-10-24,First Class,New York,Phones,2018,19200.0,959521.0
2018-10-01,CA-2018-113418,Fellowes Powershred HS-440 4-Sheet High Security Shredder,Technology,New York City,United States,Corinna Mitchell,0.0,10035.0,Fellowes,767.0,0.45,11.0,East,1705.0,Home Office,2018-10-03,First Class,New York,Machines,2018,18755.0,978276.0
